,Age,Density_Corner_Left_Eye,Density_Corner_Right_Eye,Density_Forehead,Density_Cheek_Left,Density_Cheek_Right,Depth_Corner_Left_Eye,Depth_Corner_Right_Eye,Depth_Forehead,Depth_Cheek_Left,Depth_Cheek_Right,Variance_Corner_Left_Eye,Variance_Corner_Right_Eye,Variance_Forehead,Variance_Cheek_Left,Variance_Cheek_Right,Spot_Density_Corner_Left_Eye,Spot_Density_Corner_Right_Eye,Spot_Density_Forehead,Spot_Density_Cheek_Left,Spot_Density_Cheek_Right,Max_Spot_Size_Corner_Left_Eye,Max_Spot_Size_Corner_Right_Eye,Max_Spot_Size_Forehead,Max_Spot_Size_Cheek_Left,Max_Spot_Size_Cheek_Right,Count_of_Spots_Corner_Left_Eye,Count_of_Spots_Corner_Right_Eye,Count_of_Spots_Forehead,Count_of_Spots_Cheek_Left,Count_of_Spots_Cheek_Right,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,path
63,9,0.0196078431,0.0922920892,0.38613396,0.0997542998,0.0522058824,0.171198476,0.278388522,0.231072752,0.24125062,0.232179824,0.0644879536,0.0779406785,0.146139842,0.0834335938,0.0719095598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.25,0.44,0.07,0.18,0.32,0.24,0.58,0.34,0.24,0.08,0.02,../datasets/wrinkles3/10063_1987-7-24_1996.jpg
64,40,0.375757576,0.222402597,0.128084416,0.139285714,0.257853937,0.325039122,0.240209599,0.238032133,0.211392725,0.290305066,0.176860788,0.11412939,0.0961249943,0.0989382816,0.13669746,0,0,0.00535714286,0,0,0,0,0.000256,0,0,0,0,1,0,0,0.61,0.24,0.43,0.07,0.18,0.38,0.26,0.59,0.33,0.26,0.06,0.02,../datasets/wrinkles3/10064_1973-7-3_2013.jpg
65,41,0.130494505,0.653571429,0.534126984,0.209552239,0.664548495,0.239376657,0.274246405,0.287209524,0.230113447,0.277399739,0.0960805584,0.213811398,0.194346359,0.110539799,0.21792669,0,0,0.00357142857,0,0,0,0,0.000144,0,0,0,0,1,0,0,0.6,0.26,0.44,0.06,0.2,0.36,0.26,0.6,0.33,0.26,0.07,0.03,../datasets/wrinkles3/10065_1973-7-3_2014.jpg
66,38,0.229032258,0.00519031142,0.0532407407,0.308656483,0.0172932331,0.258793262,0.169212264,0.187689606,0.263577416,0.183339563,0.118949533,0.0558179819,0.0777345923,0.139849123,0.0590878348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.45,0.07,0.2,0.38,0.27,0.56,0.29,0.27,0.07,0.03,../datasets/wrinkles3/10066_1973-7-3_2011.jpg
67,38,0.0369458128,0.0204342273,0.13474026,0.0387755102,0.168055556,0.254222963,0.185652462,0.198284647,0.172657783,0.186042228,0.0584245433,0.0607186138,0.0931399569,0.0773852063,0.0978044843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.46,0.07,0.23,0.42,0.28,0.59,0.31,0.28,0.07,0.03,../datasets/wrinkles3/10068_1973-7-3_2011.jpg
68,44,0.646464646,0.149184149,0.356505102,0.414811066,0.019379845,0.37146434,0.222163933,0.455638433,0.357166456,0.175048012,0.276260145,0.0839177606,0.209947875,0.190232659,0.0623432865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.06,0.23,0.42,0.24,0.58,0.34,0.24,0.07,0.03,../datasets/wrinkles3/10069_1966-1-20_2010.jpg
69,49,0.421181676,0.506616257,0.158689459,0.604516129,0.237847222,0.658004507,0.361969145,0.210379115,0.372997728,0.312491682,0.603021998,0.229805675,0.100662374,0.262809676,0.133896435,0,0,0,0,0.0234375,0,0,0,0,0.000356960734,0,0,0,0,1,0.66,0.28,0.47,0.07,0.25,0.46,0.26,0.61,0.34,0.26,0.07,0.03,../datasets/wrinkles3/1006_1964-02-21_2013.jpg
70,44,0.232323232,0.636363636,0.0927536232,0.151162791,0.323529412,0.178240044,0.355980897,0.22845322,0.269566108,0.253089542,0.107149773,0.257251953,0.0861182979,0.10017642,0.144956166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.07,0.19,0.36,0.24,0.6,0.36,0.24,0.08,0.02,../datasets/wrinkles3/10070_1966-1-20_2010.jpg
71,49,0.414930556,0.197628458,0.159168956,0.378914105,0.181190995,0.282452528,0.367193748,0.225862176,0.280152352,0.242594935,0.167870462,0.12999911,0.0995304418,0.15581667,0.104527123,0,0.00131752306,0,0,0,0,0.00312349353,0,0,0,0,1,0,0,0,0.61,0.26,0.44,0.07,0.2,0.37,0.24,0.6,0.36,0.24,0.09,0.02,../datasets/wrinkles3/10071_1966-1-20_2015.jpg
72,68,0.209195402,0.524705882,0.236842105,0.379166667,0.472565158,0.212745231,0.322187985,0.272597891,0.278374732,0.319886848,0.0942129152,0.207013648,0.122436024,0.157667572,0.188418186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.27,0.44,0.06,0.22,0.41,0.25,0.63,0.37,0.25,0.08,0.03,../datasets/wrinkles3/10072_1942-3-29_2010.jpg
73,64,0.403292181,0.37917088,0.00589448865,0.298461538,0.171597633,0.253882341,0.335978131,0.21552442,0.317484403,0.256285052,0.154710855,0.170238644,0.0304211452,0.147959249,0.0976734923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.07,0.19,0.35,0.25,0.59,0.34,0.25,0.08,0.02,../datasets/wrinkles3/10073_1946-6-3_2010.jpg
74,29,0.217171717,0.36199095,0.302407407,0.0493506494,0.44983165,0.212124874,0.327041498,0.261383696,0.20267844,0.342587795,0.114482323,0.174074236,0.135067189,0.0663948514,0.202195863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.07,0.21,0.41,0.25,0.57,0.32,0.25,0.07,0.03,../datasets/wrinkles3/10074_1981-3-24_2010.jpg
75,57,0.626315789,0.415364583,0.154239766,0.405574913,0.178321678,0.271905257,0.302328617,0.232441169,0.339254385,0.218212773,0.208217783,0.173866691,0.0964540797,0.188683161,0.110813421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.25,0.51,0.26,0.58,0.33,0.26,0.04,0.03,../datasets/wrinkles3/10075_1956-5-8_2013.jpg
76,73,0.357142857,0.629545455,0.581410825,0.20696325,0.19047619,0.270658799,0.346868149,0.296233867,0.248369097,0.229385549,0.154493485,0.25561791,0.211347445,0.114352269,0.110452938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.46,0.06,0.2,0.47,0.24,0.59,0.35,0.24,0.05,0.02,../datasets/wrinkles3/10076_1937-8-6_2010.jpg
77,73,0.365384615,0.251785714,0.316666667,0.289198606,0.0705882353,0.235016488,0.358638346,0.232774133,0.266098167,0.239254521,0.148501877,0.147713041,0.131460492,0.137493881,0.0713783859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.17,0.38,0.25,0.59,0.34,0.25,0.07,0.02,../datasets/wrinkles3/10077_1937-8-6_2010.jpg
78,53,0.115807924,0.628676471,0.0741410488,0.155539773,0.0760760761,0.554206536,0.491202601,0.43894904,0.221454698,0.198553299,0.470068488,0.342574998,0.0718288742,0.0915342908,0.0804947931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.29,0.48,0.07,0.19,0.44,0.26,0.58,0.32,0.26,0.06,0.03,../datasets/wrinkles3/1007_1960-09-15_2013.jpg
79,36,0.449074074,0.650623886,0.030159058,0.333126036,0.151280323,0.243366443,0.523048748,0.278073281,0.324212045,0.511916411,0.154396196,0.364580464,0.0584226997,0.16081462,0.122101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.25,0.45,0.07,0.17,0.33,0.24,0.61,0.37,0.24,0.09,0.02,../datasets/wrinkles3/10080_1977-12-17_2013.jpg
80,36,0.342948718,0.348345588,0.108530662,0.149787234,0.0872235872,0.356851665,0.311214681,0.220300788,0.238564137,0.212569011,0.178406247,0.162799259,0.0840909663,0.0971996581,0.084089987,0,0,0,0.00680851064,0,0,0,0,0.000256,0,0,0,0,1,0,0.64,0.27,0.46,0.08,0.17,0.4,0.24,0.57,0.33,0.24,0.06,0.02,../datasets/wrinkles3/10082_1977-12-17_2013.jpg
81,38,0.512931034,0.386675824,0.0217391304,0.241834307,0.163157895,0.282027802,0.344389249,0.199732097,0.306650702,0.22269529,0.18195534,0.183032197,0.0424291737,0.133057144,0.0866749418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.22,0.52,0.23,0.59,0.36,0.23,0.04,0.03,../datasets/wrinkles3/10083_1973-2-2_2011.jpg
82,29,0.515837104,0.354166667,0.001953125,0.253968254,0.176245211,0.3540964,0.30476715,0.173382915,0.324557268,0.260592886,0.22647894,0.15728725,0.0492766867,0.145697742,0.105429683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.22,0.49,0.25,0.61,0.36,0.25,0.04,0.03,../datasets/wrinkles3/10084_1973-2-2_2002.jpg
83,42,0.555555556,0.59018759,0.00432389937,0.158617424,0.182346109,0.374977768,0.380042088,0.23614976,0.3487044,0.298729583,0.251507473,0.262182082,0.0358171862,0.108601125,0.104423399,0,0,0,0,0.0214866434,0,0,0,0,0.000256,0,0,0,0,1,0.63,0.27,0.45,0.06,0.22,0.54,0.25,0.6,0.35,0.25,0.04,0.03,../datasets/wrinkles3/10085_1973-2-2_2015.jpg
84,28,0.372222222,0.155597723,0.00609281825,0.025496511,0.0291415901,0.370546796,0.273116667,0.257877338,0.214916736,0.266659659,0.189928062,0.0926635252,0.0401419713,0.0472239421,0.0397670874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.45,0.07,0.16,0.36,0.26,0.58,0.33,0.26,0.07,0.02,../datasets/wrinkles3/10086_1984-11-28_2012.jpg
85,48,0.393772894,0.192007797,0.332706546,0.472333333,0.166504065,0.280619074,0.308386935,0.243352193,0.272631204,0.225616537,0.147393294,0.122733567,0.139554022,0.174086308,0.102040385,0,0,0.00493595017,0,0,0,0,0.000196,0,0,0,0,2,0,0,0.64,0.28,0.47,0.06,0.23,0.36,0.27,0.62,0.35,0.27,0.09,0.03,../datasets/wrinkles3/10087_1957-2-19_2005.jpg
86,51,0.653789971,0.64,0.351785714,0.549767442,0.7578125,0.530440892,0.639849554,0.286496159,0.454220611,0.645443757,0.495571299,0.443322418,0.150741442,0.288006511,0.511857101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.25,0.44,0.07,0.21,0.4,0.24,0.61,0.37,0.24,0.08,0.03,../datasets/wrinkles3/10088_1957-2-19_2008.jpg
87,37,0.647959184,0.510695187,0.016349683,0.243282498,0.225198413,0.308583414,0.327233689,0.272724747,0.259005846,0.213896582,0.236930045,0.212741423,0.0576009967,0.127699566,0.112921419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.26,0.46,0.08,0.16,0.35,0.25,0.57,0.33,0.25,0.07,0.02,../datasets/wrinkles3/10089_1976-7-17_2013.jpg
88,46,0.442307692,0.656746032,0.1507133,0.328552803,0.261038961,0.206271862,0.305316598,0.206199793,0.295171261,0.25769078,0.148481034,0.23524424,0.0989188326,0.152568281,0.127469106,0,0,0.00575241601,0,0,0,0,0.00023461927,0,0,0,0,1,0,0,0.6,0.27,0.45,0.07,0.2,0.45,0.24,0.63,0.4,0.24,0.08,0.02,../datasets/wrinkles3/1008_1968-06-06_2014.jpg
89,53,0.355769231,0.427142857,0.0127946128,0.268286311,0.131561462,0.250678459,0.276045101,0.190910639,0.336474811,0.200136838,0.143737069,0.170328839,0.05347812,0.148655666,0.0937467862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.43,0.06,0.18,0.37,0.23,0.59,0.36,0.23,0.08,0.02,../datasets/wrinkles3/10090_1961-3-29_2014.jpg
90,53,0.369761075,0.369761075,0.0924908425,0.42244898,0.317073171,0.423864044,0.370046962,0.248432794,0.307070095,0.251780127,0.388073753,0.324816338,0.0874343537,0.177807714,0.139959419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.21,0.44,0.26,0.61,0.36,0.26,0.07,0.03,../datasets/wrinkles3/10091_1961-3-29_2014.jpg
91,53,0.573529412,0.526679842,0.0693069307,0.417348609,0.369186047,0.376662861,0.389472209,0.226107391,0.305402477,0.273037305,0.254729416,0.247957008,0.0820680247,0.17872923,0.154570762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.26,0.43,0.05,0.22,0.46,0.25,0.62,0.37,0.25,0.05,0.03,../datasets/wrinkles3/10094_1961-3-29_2014.jpg
92,50,0.191798942,0.136876006,0.0291893527,0.0977421272,0.225178456,0.31072355,0.310308423,0.184907897,0.242536173,0.240010091,0.11712794,0.0953056211,0.0651313099,0.0838960126,0.115426281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.18,0.36,0.25,0.6,0.35,0.25,0.09,0.02,../datasets/wrinkles3/10095_1961-3-29_2011.jpg
93,25,0.527472527,0.520084567,0.243829787,0.386089814,0.24137931,0.248565294,0.263952965,0.240669607,0.271738019,0.206164387,0.181444327,0.181189659,0.123115329,0.159841006,0.115990705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.18,0.33,0.26,0.55,0.29,0.26,0.08,0.02,../datasets/wrinkles3/10096_1962-6-23_1987.jpg
94,44,0.0625,0.400560224,0.0539297659,0.0919172932,0.296170213,0.185469655,0.432374888,0.208958647,0.227292935,0.272912409,0.0820537834,0.219388938,0.0747648156,0.0808498067,0.141844673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.25,0.43,0.07,0.19,0.36,0.24,0.6,0.36,0.24,0.09,0.02,../datasets/wrinkles3/10097_1918-5-15_1962.jpg
95,73,0.415384615,0.492207792,0.0599257885,0.356997283,0.337774295,0.320746766,0.375398923,0.200390897,0.326285428,0.331760776,0.180552676,0.229700715,0.0728993435,0.169566773,0.160755366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.26,0.42,0.05,0.24,0.5,0.24,0.6,0.36,0.24,0.05,0.03,../datasets/wrinkles3/10098_1940-1-0_2013.jpg
96,26,0.264214047,0.441558442,0.153153153,0.107189542,0.181088314,0.46090901,0.360652262,0.276124012,0.261861043,0.224350943,0.172913664,0.21135744,0.104119468,0.0726048473,0.108751249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.06,0.21,0.48,0.26,0.6,0.34,0.26,0.05,0.03,../datasets/wrinkles3/10099_1968-6-4_1994.jpg
97,44,0.637770898,0.561781609,0.154195011,0.335790336,0.379464286,0.349664072,0.384799252,0.204535383,0.274200347,0.265319631,0.255520509,0.251534425,0.0927073458,0.146651742,0.156416329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.45,0.06,0.23,0.41,0.27,0.6,0.33,0.27,0.07,0.03,../datasets/wrinkles3/1009_1966-02-11_2010.jpg
98,35,0.559065934,0.402564103,0.461949266,0.189467312,0.226183518,0.37466881,0.240628308,0.290527734,0.221337594,0.20768376,0.249620424,0.151125371,0.181956288,0.107867772,0.116335619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.27,0.45,0.06,0.25,0.48,0.26,0.6,0.34,0.26,0.05,0.03,../datasets/wrinkles3/100_1971-03-19_2006.jpg
99,26,0.363636364,0.297368421,0.0978461538,0.529459902,0.184375,0.206587976,0.600164935,0.189670683,0.294184609,0.298038744,0.132619579,0.221945104,0.0842438003,0.198132414,0.115998927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0.46,0.07,0.17,0.34,0.26,0.56,0.3,0.26,0.08,0.02,../datasets/wrinkles3/10100_1980-1-20_2006.jpg
100,49,0.0681818182,0.217142857,0.169345999,0.0870927318,0.0957894737,0.179502053,0.242664799,0.284564466,0.200939672,0.204669538,0.0809306949,0.113001312,0.114200097,0.0833757376,0.0867094244,0,0,0.00310559006,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,0.59,0.25,0.43,0.06,0.19,0.35,0.24,0.61,0.37,0.24,0.08,0.02,../datasets/wrinkles3/10101_1962-3-9_2011.jpg
101,46,0.521212121,0.379084967,0.0610421836,0.24368864,0.3138833,0.302235516,0.238023456,0.197694302,0.271950789,0.286796919,0.203485064,0.143291452,0.0751195515,0.124015099,0.143415799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.26,0.44,0.06,0.2,0.46,0.24,0.62,0.38,0.24,0.07,0.03,../datasets/wrinkles3/10102_1965-0-0_2011.jpg
102,28,0.732323232,0.207602339,0.0167020148,0.201505017,0.0663771712,0.481672745,0.205247013,0.334566246,0.366516218,0.203684062,0.381416979,0.112645738,0.0383889673,0.12677157,0.0763282659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.44,0.07,0.18,0.45,0.26,0.61,0.35,0.26,0.05,0.02,../datasets/wrinkles3/10104_1987-9-7_2015.jpg
103,28,0.669354839,0.102272727,0.00681818182,0.0858811405,0.0492021277,0.506776576,0.238399363,0.214632011,0.550563491,0.22722621,0.368439566,0.0882033201,0.03344265,0.0902777725,0.0619887675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.25,0.45,0.07,0.15,0.36,0.26,0.59,0.32,0.26,0.07,0.02,../datasets/wrinkles3/10105_1987-9-7_2015.jpg
104,24,0.375,0.280296022,0.00328137818,0.38451961,0.0265151515,0.178119909,0.242357547,0.201877903,0.307668265,0.199733849,0.145298229,0.123666993,0.0457798714,0.165091799,0.050190612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.06,0.21,0.46,0.24,0.56,0.33,0.24,0.05,0.02,../datasets/wrinkles3/10106_1987-9-7_2011.jpg
105,28,0.742857143,0.485380117,0.0102040816,0.188155922,0.0924444444,0.467503575,0.240364642,0.352146289,0.490865139,0.240383151,0.374101055,0.164830773,0.0391898389,0.147372031,0.0781762842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0.46,0.07,0.15,0.36,0.26,0.59,0.33,0.26,0.07,0.02,../datasets/wrinkles3/10107_1987-9-7_2015.jpg
106,24,0.177133655,0.0912698413,0.00660569106,0.0328282828,0.0180288462,0.391172712,0.493643514,0.253348796,0.207976974,0.25286743,0.119121825,0.107018848,0.0380032041,0.0596346937,0.0498295312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.25,0.44,0.07,0.16,0.37,0.25,0.58,0.33,0.25,0.06,0.02,../datasets/wrinkles3/10108_1987-9-7_2011.jpg
107,16,0.537878788,0.32010582,0.0035514967,0.167638484,0.0142247511,0.268325821,0.279319388,0.185457717,0.200191081,0.286182057,0.190308082,0.148129807,0.0380849704,0.104483634,0.0650830539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.26,0.45,0.07,0.17,0.37,0.25,0.57,0.32,0.25,0.06,0.02,../datasets/wrinkles3/10109_1987-9-7_2003.jpg
108,92,0.596296296,0.443438914,0.20625,0.528619529,0.512704174,0.375612989,0.313392163,0.210162787,0.341133128,0.35055104,0.261871755,0.189005167,0.110358572,0.224008457,0.224561404,0,0,0.0225694444,0,0,0,0,0.000848336318,0,0,0,0,2,0,0,0.59,0.26,0.44,0.06,0.24,0.4,0.27,0.59,0.32,0.27,0.07,0.03,../datasets/wrinkles3/1010_1914-10-27_2006.jpg
109,21,0.33409611,0.330882353,0.0103578154,0.108098592,0.0324074074,0.3363382,0.408601308,0.201699041,0.22108269,0.201306073,0.16705332,0.179370992,0.0471637403,0.0835730619,0.0641251903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.21,0.49,0.26,0.55,0.29,0.26,0.04,0.03,../datasets/wrinkles3/10110_1991-11-15_2012.jpg
110,23,0.374117647,0.398611111,0.0854572714,0.198154444,0.186781609,0.252408434,0.405237358,0.202300705,0.22374808,0.209809124,0.152662248,0.206073216,0.081839486,0.107890615,0.104271315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.19,0.43,0.26,0.56,0.3,0.26,0.05,0.03,../datasets/wrinkles3/10111_1991-11-15_2014.jpg
111,23,0.28,0.170535714,0.00392759563,0.166666667,0.0435835351,0.254575387,0.293861986,0.181257949,0.227195915,0.181369574,0.132034028,0.11572742,0.0476410135,0.100912787,0.0751943533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.26,0.45,0.07,0.19,0.46,0.26,0.56,0.3,0.26,0.04,0.02,../datasets/wrinkles3/10112_1991-11-15_2014.jpg
112,23,0.144444444,0.358108108,0.178005991,0.182142857,0.0545454545,0.352105646,0.230678367,0.231897536,0.263318975,0.232085963,0.090596485,0.137633211,0.0911567783,0.0961127573,0.0679677013,0,0,0.00513478819,0,0,0,0,0.000196,0,0,0,0,1,0,0,0.61,0.26,0.44,0.06,0.22,0.47,0.25,0.57,0.32,0.25,0.05,0.03,../datasets/wrinkles3/10113_1991-11-15_2014.jpg
113,20,0.19047619,0.699047619,0.021921464,0.109291245,0.252695418,0.256898001,0.39779247,0.225663152,0.216938611,0.331609853,0.119945155,0.305393595,0.0549860274,0.0844593499,0.142470567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.28,0.47,0.07,0.2,0.46,0.24,0.57,0.32,0.24,0.05,0.02,../datasets/wrinkles3/10114_1991-11-15_2011.jpg
114,19,0.455108359,0.633333333,0.0658730159,0.0820512821,0.166666667,0.421566243,0.436392087,0.346628089,0.186560404,0.217715193,0.243462337,0.312550853,0.0721868261,0.0742335443,0.102399961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.07,0.2,0.43,0.27,0.57,0.3,0.27,0.04,0.03,../datasets/wrinkles3/10115_1991-11-15_2010.jpg
115,24,0.463529412,0.326739927,0.0267040149,0.16627543,0.0532687651,0.35618551,0.442448332,0.198590327,0.226021218,0.181024049,0.212187502,0.193941597,0.0626431217,0.0935691956,0.0692953669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.18,0.42,0.25,0.56,0.31,0.25,0.05,0.02,../datasets/wrinkles3/10116_1991-11-15_2015.jpg
116,23,0.506493506,0.3126294,0.0471014493,0.503881988,0.296969697,0.25975984,0.373903777,0.23316395,0.289213933,0.267182204,0.175222196,0.173164633,0.0782978368,0.193444679,0.140501884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.26,0.44,0.06,0.18,0.44,0.24,0.56,0.32,0.24,0.05,0.02,../datasets/wrinkles3/10117_1991-11-15_2014.jpg
117,18,0.261029412,0.429951691,0.626320423,0.122807018,0.26463964,0.351099759,0.4782156,0.281135416,0.222866278,0.235458207,0.157203546,0.253282029,0.213397871,0.104893957,0.123268554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.26,0.46,0.06,0.19,0.42,0.26,0.58,0.32,0.26,0.05,0.02,../datasets/wrinkles3/10118_1991-11-15_2009.jpg
118,46,0.265077139,0.250712251,0.717511371,0.764705882,0.729247104,0.313002101,0.283122042,0.373697354,0.38223058,0.395018962,0.139118099,0.123951616,0.294511217,0.314941887,0.314572814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.45,0.07,0.23,0.46,0.26,0.61,0.35,0.26,0.07,0.03,../datasets/wrinkles3/10119_1969-7-25_2015.jpg
119,29,0.704805492,0.553921569,0.0426470588,0.160183066,0.0413333333,0.513404782,0.501628732,0.564167909,0.277181758,0.196932089,0.390513498,0.317893448,0.07708087,0.104358997,0.0778001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.28,0.49,0.07,0.21,0.46,0.27,0.57,0.3,0.27,0.04,0.03,../datasets/wrinkles3/1011_1985-05-07_2014.jpg
120,28,0.588235294,0.305555556,0.0107855108,0.157871397,0.00150829563,0.296860596,0.3316628,0.186637574,0.345259263,0.160084779,0.210702458,0.150662655,0.0507425575,0.110806854,0.0457008168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.27,0.46,0.07,0.21,0.47,0.24,0.58,0.33,0.24,0.04,0.03,../datasets/wrinkles3/10120_1984-12-17_2012.jpg
121,36,0.254545455,0.570588235,0.345238095,0.0771276596,0.574545455,0.192603227,0.27336263,0.227810506,0.193087257,0.279425566,0.129560909,0.195607395,0.139506098,0.0748700888,0.199881696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.25,0.41,0.05,0.21,0.39,0.24,0.57,0.33,0.24,0.06,0.02,../datasets/wrinkles3/10121_1976-8-2_2012.jpg
122,65,0.568421053,0.502358491,0.225843122,0.300764374,0.184103261,0.28053729,0.350696971,0.328223682,0.273098158,0.257507198,0.199325479,0.217239466,0.127723785,0.138346336,0.109399522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.27,0.43,0.06,0.22,0.47,0.22,0.62,0.4,0.22,0.06,0.02,../datasets/wrinkles3/10122_1950-8-11_2015.jpg
123,16,0.10952381,0.303076923,0.0030148423,0.0181451613,0.0661818182,0.208891189,0.248287922,0.218123653,0.190971516,0.185000393,0.0876581302,0.14652472,0.0350988341,0.0546781912,0.078716089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.27,0.46,0.07,0.17,0.33,0.26,0.57,0.31,0.26,0.08,0.02,../datasets/wrinkles3/10123_1991-2-17_2007.jpg
124,37,0.672150411,0.7,0.0158045977,0.274305556,0.549444444,0.312513829,0.407763733,0.207055396,0.226039283,0.304851574,0.242577854,0.313333905,0.0517194485,0.120583794,0.208525309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.27,0.47,0.06,0.25,0.5,0.28,0.6,0.32,0.28,0.05,0.04,../datasets/wrinkles3/10124_1974-4-18_2011.jpg
125,48,0.587719298,0.639455782,0.494105511,0.742436975,0.569470572,0.844275906,0.59506678,0.301732047,0.524586454,0.484760592,0.531416597,0.40489135,0.192723808,0.41544408,0.317151839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.27,0.45,0.06,0.23,0.43,0.24,0.62,0.38,0.24,0.08,0.03,../datasets/wrinkles3/10125_1965-12-7_2013.jpg
126,49,0.507331378,0.496491228,0.0426229508,0.292972973,0.351135408,0.355871757,0.297192051,0.192870458,0.244465239,0.294019747,0.223841638,0.193701041,0.0717143872,0.129048231,0.158163648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.28,0.46,0.06,0.24,0.53,0.25,0.62,0.37,0.25,0.05,0.03,../datasets/wrinkles3/10126_1965-12-7_2014.jpg
127,48,0.395604396,0.336996337,0.0639269406,0.278186275,0.0734375,0.316822322,0.436143252,0.225310701,0.230827828,0.199884423,0.177530539,0.195221337,0.069296506,0.124048068,0.0831031831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.25,0.43,0.06,0.23,0.41,0.25,0.61,0.35,0.25,0.07,0.03,../datasets/wrinkles3/10127_1965-12-7_2013.jpg
