,Age,Spot Density Corner Left Eye,Spot Density Corner Right Eye,Spot Density Forehead,Spot Density Cheek Left,Spot Density Cheek Right,Max Spot Size Corner Left Eye,Max Spot Size Corner Right Eye,Max Spot Size Forehead,Max Spot Size Cheek Left,Max Spot Size Cheek Right,Count of Spots Corner Left Eye,Count of Spots Corner Right Eye,Count of Spots Forehead,Count of Spots Cheek Left,Count of Spots Cheek Right,Path
198,25,0,0,0,0,0.012254902,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11082_1987-10-18_2012.jpg
199,24,0,0,0.00573979592,0,0,0,0,0.000270008155,0,0,0,0,1,0,0,../datasets/spots/1108_1939-07-20_1963.jpg
200,27,0,0,0.00313162015,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11090_1981-8-25_2008.jpg
201,29,0,0,0.00827067669,0,0,0,0,0.0004,0,0,0,0,1,0,0,../datasets/spots/11092_1981-8-25_2010.jpg
202,32,0,0,0,0,0.00670731707,0,0,0,0,0.000224678915,0,0,0,0,1,../datasets/spots/11097_1975-11-20_2007.jpg
203,35,0,0,0.0198529412,0,0,0,0,0.000996278365,0,0,0,0,1,0,0,../datasets/spots/11099_1979-11-14_2014.jpg
204,31,0,0,0,0,0.0223671948,0,0,0,0,0.000355998576,0,0,0,0,1,../datasets/spots/1110_1982-03-30_2013.jpg
205,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11113_1949-12-1_2009.jpg
206,27,0.0977443609,0,0,0.0265306122,0,0.00134859076,0,0,0.000391011523,0,1,0,0,1,0,../datasets/spots/11129_1975-4-16_2002.jpg
207,32,0,0,0.00517943026,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11145_1982-10-10_2014.jpg
208,34,0,0,0.00763358779,0.0112244898,0,0,0,0.000196,0.000256,0,0,0,3,1,0,../datasets/spots/11150_1980-1-2_2014.jpg
209,50,0,0,0,0,0.0100129199,0,0,0,0,0.000254979064,0,0,0,0,1,../datasets/spots/1115_1895-09-06_1945.jpg
210,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11160_1992-7-22_2014.jpg
211,33,0,0,0.00289729103,0,0.0052238806,0,0,0.000200790047,0,0.000200790047,0,0,1,0,1,../datasets/spots/11172_1977-10-26_2010.jpg
212,33,0,0.0375,0.0173990348,0.0483870968,0.00849780702,0,0.000196,0.0004,0.0004,0.000256,0,1,3,3,1,../datasets/spots/11187_1978-2-16_2011.jpg
213,29,0,0,0,0.012345679,0.00714285714,0,0,0,0.000324,0.000196,0,0,0,1,1,../datasets/spots/11188_1985-9-10_2014.jpg
214,12,0,0,0,0.0174912544,0,0,0,0,0.000254979064,0,0,0,0,1,0,../datasets/spots/11192_1999-7-30_2011.jpg
215,15,0,0,0,0.0335403727,0,0,0,0,0.007056,0,0,0,0,1,0,../datasets/spots/11196_1999-7-30_2014.jpg
216,15,0,0,0.00287356322,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11204_1984-12-30_1999.jpg
217,31,0,0,0.00313479624,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11215_1982-10-30_2013.jpg
218,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11216_1977-0-0_2011.jpg
219,35,0,0,0.00427350427,0.0377415459,0,0,0,0.000256,0.000484,0,0,0,1,2,0,../datasets/spots/11223_1979-2-21_2014.jpg
220,36,0,0,0.00289661319,0,0,0,0,0.000255489022,0,0,0,0,1,0,0,../datasets/spots/11234_1966-11-8_2002.jpg
221,14,0,0,0.00776143791,0,0,0,0,0.0522955351,0,0,0,0,1,0,0,../datasets/spots/11236_1993-12-8_2007.jpg
222,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11240_1985-1-29_2012.jpg
223,39,0,0,0.00440832071,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11253_1974-1-30_2013.jpg
224,34,0,0,0.00268744961,0.00870646766,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/11260_1980-4-26_2014.jpg
225,34,0,0,0,0,0.00359647545,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11268_1980-4-26_2014.jpg
226,22,0,0,0.0131040131,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,../datasets/spots/11271_1988-9-7_2010.jpg
227,44,0,0,0.00466365178,0,0.00876680304,0,0,0.000256,0,0.000256,0,0,1,0,1,../datasets/spots/11274_1971-11-21_2015.jpg
228,32,0,0,0.00399394023,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11278_1979-11-25_2011.jpg
229,30,0,0,0.00355691057,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11291_1982-4-28_2012.jpg
230,40,0,0,0,0,0.0072327044,0,0,0,0,0.00030625,0,0,0,0,1,../datasets/spots/11293_1974-9-23_2014.jpg
231,46,0,0,0,0.0045728919,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11298_1969-12-26_2015.jpg
232,35,0,0,0.0313364055,0.00525525526,0.0129032258,0,0,0.000484,0.000196,0.000324,0,0,7,1,1,../datasets/spots/11307_1980-8-5_2015.jpg
233,27,0,0,0.00342935528,0.0177103099,0,0,0,0.000199174037,0.000260145682,0,0,0,1,1,0,../datasets/spots/11333_1977-4-29_2004.jpg
234,32,0,0,0.00342935528,0.0177103099,0,0,0,0.000199174037,0.000260145682,0,0,0,1,1,0,../datasets/spots/11334_1972-0-0_2004.jpg
235,22,0,0,0,0,0.0034348865,0,0,0,0,0.000410606795,0,0,0,0,1,../datasets/spots/11336_1990-7-27_2012.jpg
236,24,0,0.0138888889,0,0,0,0,0.000882266444,0,0,0,0,1,0,0,0,../datasets/spots/11338_1985-9-26_2009.jpg
237,25,0,0,0.0120910384,0,0,0,0,0.000613444009,0,0,0,0,1,0,0,../datasets/spots/1133_1950-10-14_1975.jpg
238,28,0,0,0.00855826201,0,0,0,0,0.000580636837,0,0,0,0,1,0,0,../datasets/spots/11342_1983-4-10_2011.jpg
239,16,0,0,0.00551378446,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11347_1995-12-26_2011.jpg
240,30,0,0,0,0,0.0166666667,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/11348_1980-8-26_2010.jpg
241,32,0,0.0285714286,0,0,0,0,0.000196,0,0,0,0,1,0,0,0,../datasets/spots/11349_1980-8-26_2012.jpg
242,34,0,0,0,0.0177156177,0,0,0,0,0.0169763275,0,0,0,0,1,0,../datasets/spots/11353_1980-8-26_2014.jpg
243,32,0,0,0,0,0.0204081633,0,0,0,0,0.000609663161,0,0,0,0,1,../datasets/spots/11356_1982-1-6_2014.jpg
244,32,0,0,0,0,0.0210403273,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/11357_1982-1-6_2014.jpg
245,28,0,0,0.00354064039,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11360_1982-1-6_2010.jpg
246,31,0,0,0.0042999656,0,0.0111561866,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/11361_1982-1-6_2013.jpg
247,32,0,0,0.00341207349,0,0.0106837607,0,0,0.000196,0,0.000256,0,0,1,0,1,../datasets/spots/11365_1982-1-6_2014.jpg
248,17,0,0,0.00870361887,0,0.0073089701,0,0,0.000256,0,0.000196,0,0,2,0,1,../datasets/spots/11367_1994-4-12_2011.jpg
249,20,0,0,0.0068359375,0,0,0,0,0.000267646924,0,0,0,0,2,0,0,../datasets/spots/1136_1994-12-22_2014.jpg
250,19,0,0,0.00333929636,0,0,0,0,0.000195218346,0,0,0,0,1,0,0,../datasets/spots/11370_1994-4-12_2013.jpg
251,27,0,0,0,0,0.007239819,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11378_1984-3-12_2011.jpg
252,79,0,0,0.0115633673,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/1137_1934-07-18_2013.jpg
253,29,0,0,0,0.0185406699,0,0,0,0,0.000458774785,0,0,0,0,1,0,../datasets/spots/11380_1984-3-12_2013.jpg
254,12,0,0,0,0.0131355932,0,0,0,0,0.000256,0,0,0,0,1,0,../datasets/spots/11394_1998-7-8_2010.jpg
255,12,0,0,0.00666666667,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/11397_1998-7-8_2010.jpg
256,49,0,0,0,0.0414438503,0,0,0,0,0.000984236832,0,0,0,0,1,0,../datasets/spots/113_1963-11-12_2012.jpg
257,37,0,0,0.00516795866,0.00469043152,0,0,0,0.000256,0.000196,0,0,0,1,1,0,../datasets/spots/11406_1978-3-16_2015.jpg
258,61,0,0,0.00513925729,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/1140_1941-04-29_2002.jpg
259,32,0,0,0,0,0.01,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11412_1983-5-19_2015.jpg
260,25,0,0,0,0.00588837686,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11414_1982-12-3_2007.jpg
261,22,0,0,0.0135802469,0,0,0,0,0.000563056593,0,0,0,0,1,0,0,../datasets/spots/1141_1968-07-02_1990.jpg
262,27,0,0,0,0,0.0106425703,0,0,0,0,0.000196,0,0,0,0,2,../datasets/spots/11421_1984-7-27_2011.jpg
263,30,0,0,0.00997150997,0,0,0,0,0.0474463288,0,0,0,0,1,0,0,../datasets/spots/11423_1985-3-15_2015.jpg
264,30,0,0,0.00324324324,0,0.0118577075,0,0,0.000143712575,0,0.000195608782,0,0,1,0,1,../datasets/spots/11431_1980-5-27_2010.jpg
265,30,0,0,0.0131040131,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,../datasets/spots/11444_1980-9-19_2010.jpg
266,44,0,0,0.00398550725,0.00531400966,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/11450_1968-11-11_2012.jpg
267,41,0,0,0.00419617099,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11451_1969-8-27_2010.jpg
268,16,0,0,0.00201374082,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11455_1994-1-21_2010.jpg
269,34,0,0,0.00268744961,0.00870646766,0,0,0,0.000196,0.000196,0,0,0,1,1,0,../datasets/spots/11465_1980-12-3_2014.jpg
270,37,0,0,0,0.00274390244,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11475_1977-3-24_2014.jpg
271,36,0,0.03125,0,0,0,0,0.000480390317,0,0,0,0,1,0,0,0,../datasets/spots/1147_1949-08-25_1985.jpg
272,16,0,0,0,0.00925583117,0,0,0,0,0.000482069793,0,0,0,0,1,0,../datasets/spots/11485_1993-12-16_2009.jpg
273,51,0,0,0.00387596899,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11496_1958-9-20_2009.jpg
274,25,0,0,0.00509533202,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11503_1990-9-21_2015.jpg
275,36,0,0,0.00522928399,0,0.0179910045,0,0,0.000196,0,0.000256,0,0,1,0,1,../datasets/spots/11505_1979-7-25_2015.jpg
276,32,0,0,0.00821297083,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11516_1980-7-3_2012.jpg
277,31,0,0,0.00347567031,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11517_1980-7-3_2011.jpg
278,32,0,0,0,0.00559701493,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11518_1980-7-3_2012.jpg
279,33,0,0,0.00314049587,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11526_1979-9-15_2012.jpg
280,34,0,0,0.00382722799,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11528_1981-9-12_2015.jpg
281,34,0,0,0.00168331276,0,0.00724637681,0,0,0.000144,0,0.000196,0,0,1,0,1,../datasets/spots/1152_1979-07-03_2013.jpg
282,24,0,0,0,0,0.00321750322,0,0,0,0,0.000144,0,0,0,0,1,../datasets/spots/11535_1990-2-14_2014.jpg
283,56,0,0,0.00647058824,0.00975609756,0,0,0,0.000409302015,0.000409302015,0,0,0,1,1,0,../datasets/spots/11537_1958-4-20_2014.jpg
284,35,0,0,0.00296610169,0,0,0,0,0.000204917176,0,0,0,0,1,0,0,../datasets/spots/1154_1977-11-28_2012.jpg
285,15,0,0,0.0060292851,0,0,0,0,0.000402295548,0,0,0,0,1,0,0,../datasets/spots/11554_1997-2-10_2012.jpg
286,16,0,0,0.00364298725,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/11557_1997-2-10_2013.jpg
287,12,0,0,0.00303448276,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11562_1997-2-10_2009.jpg
288,14,0,0,0.00201374082,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11573_1996-11-4_2010.jpg
289,41,0,0,0,0,0.0773993808,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11575_1974-3-26_2015.jpg
290,32,0,0,0.00496438593,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11578_1981-7-22_2013.jpg
291,42,0,0,0.00354660235,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/1157_1973-03-22_2015.jpg
292,28,0,0,0.00733390854,0.00326797386,0,0,0,0.0004,0.000196,0,0,0,1,1,0,../datasets/spots/11603_1982-1-7_2010.jpg
293,30,0,0,0,0,0.0073594348,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/11621_1982-10-18_2012.jpg
294,21,0,0,0.00756756757,0,0,0,0,0.000828114487,0,0,0,0,1,0,0,../datasets/spots/11627_1989-12-18_2010.jpg
295,40,0,0,0.0127533194,0,0,0,0,0.000387840018,0,0,0,0,2,0,0,../datasets/spots/1162_1974-10-16_2014.jpg
296,32,0,0,0.00339433294,0,0.00559701493,0,0,0.000195218346,0,0.000195218346,0,0,1,0,1,../datasets/spots/11634_1982-11-4_2014.jpg
297,63,0.0576131687,0,0.00584795322,0,0,0.000196,0,0.000196,0,0,1,0,2,0,0,../datasets/spots/11635_1949-3-21_2012.jpg
298,35,0,0,0.0023989899,0,0.0161842515,0,0,0.000196,0,0.000196,0,0,1,0,2,../datasets/spots/11645_1979-11-18_2014.jpg
299,30,0,0,0.00796908959,0,0,0,0,0.00040504791,0,0,0,0,1,0,0,../datasets/spots/1164_1984-10-21_2014.jpg
300,30,0,0,0,0,0.00742009132,0,0.002116,0,0,0.000256,0,1,0,0,1,../datasets/spots/11665_1979-12-27_2009.jpg
301,38,0,0,0,0,0.0044367284,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11666_1976-1-26_2014.jpg
302,19,0,0,0,0.0104991394,0,0,0,0,0.0004,0,0,0,0,1,0,../datasets/spots/1166_1926-01-01_1945.jpg
303,24,0,0,0,0.029657477,0,0,0,0,0.012996,0,0,0,0,1,0,../datasets/spots/11685_1986-3-23_2010.jpg
304,85,0,0,0.00469771242,0,0,0,0,0.00022535574,0,0,0,0,1,0,0,../datasets/spots/1168_1922-07-29_2007.jpg
305,29,0,0,0.00309056705,0,0.00579710145,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/11695_1982-5-11_2011.jpg
306,38,0,0.0562865497,0,0,0,0,0.000576,0,0,0,0,1,0,0,0,../datasets/spots/11700_1977-6-21_2015.jpg
307,31,0,0,0.0124705089,0,0,0,0,0.000256,0,0,0,0,4,0,0,../datasets/spots/11733_1983-10-10_2014.jpg
308,31,0,0,0.0031992125,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11736_1983-10-10_2014.jpg
309,46,0.0193423598,0.0179063361,0,0,0,0.000256,0.000256,0,0,0,1,1,0,0,0,../datasets/spots/1173_1969-07-19_2015.jpg
310,31,0,0,0,0,0.00627943485,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11741_1983-10-10_2014.jpg
311,31,0,0,0.00319674513,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11743_1983-10-10_2014.jpg
312,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11744_1983-10-10_2015.jpg
313,62,0,0,0,0,0.0322245322,0,0,0,0,0.000617260137,0,0,0,0,1,../datasets/spots/1174_1951-04-25_2013.jpg
314,24,0,0,0,0.0204761905,0,0,0,0,0.000324,0,0,0,0,1,0,../datasets/spots/11770_1990-5-13_2014.jpg
315,32,0,0,0,0.00408163265,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11779_1982-2-11_2014.jpg
316,29,0,0,0,0,0.00492957746,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11782_1982-2-11_2011.jpg
317,32,0,0,0,0.0122222222,0,0,0,0,0.000418626252,0,0,0,0,1,0,../datasets/spots/11797_1980-7-4_2012.jpg
318,31,0,0,0.00259909032,0,0,0,0,0.000195218346,0,0,0,0,1,0,0,../datasets/spots/11798_1980-7-4_2011.jpg
319,31,0,0,0.00430416069,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11799_1980-7-4_2011.jpg
320,37,0,0.0307692308,0,0,0,0,0.000346939882,0,0,0,0,1,0,0,0,../datasets/spots/11810_1978-12-28_2015.jpg
321,23,0,0,0,0.0297674419,0,0,0,0,0.000804788492,0,0,0,0,1,0,../datasets/spots/11819_1989-6-3_2012.jpg
322,31,0,0,0,0,0.0139225182,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/11835_1983-0-0_2014.jpg
323,21,0,0,0,0,0.0227272727,0,0,0,0,0.000661697046,0,0,0,0,1,../datasets/spots/11838_1984-5-27_2005.jpg
324,35,0,0,0.0034562212,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11846_1979-4-15_2014.jpg
325,33,0,0,0.00616246499,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/11851_1979-4-15_2012.jpg
326,44,0,0,0,0.0102564103,0,0,0,0,0.000697099413,0,0,0,0,1,0,../datasets/spots/11861_1970-0-0_2014.jpg
327,30,0,0,0.00235045246,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11876_1982-1-5_2012.jpg
328,63,0,0,0.0028852459,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/1187_1948-03-18_2011.jpg
329,27,0,0,0,0.00378389741,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11886_1982-10-19_2009.jpg
330,33,0,0,0.00628758885,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/11892_1981-8-31_2014.jpg
331,30,0,0,0.00723874704,0,0,0,0,0.000196,0,0,0,0,2,0,0,../datasets/spots/11897_1985-0-0_2015.jpg
332,34,0,0,0,0,0,0.002116,0,0,0,0,1,0,0,0,0,../datasets/spots/11903_1977-6-9_2011.jpg
333,27,0,0,0.00654761905,0,0,0,0,0.000423875433,0,0,0,0,1,0,0,../datasets/spots/11904_1980-6-23_2007.jpg
334,32,0,0,0.00365569957,0,0,0,0,0.000231568998,0,0,0,0,1,0,0,../datasets/spots/11905_1980-6-23_2012.jpg
335,35,0.137860082,0,0,0,0,0.00161720418,0,0,0,0,1,0,0,0,0,../datasets/spots/11907_1980-6-23_2015.jpg
336,28,0,0,0,0,0.0185185185,0,0,0,0,0.000625,0,0,0,0,2,../datasets/spots/11908_1985-12-19_2013.jpg
337,60,0,0,0,0,0.0137299771,0,0,0,0,0.000355998576,0,0,0,0,1,../datasets/spots/1192_1892-11-06_1952.jpg
338,30,0,0,0.00165719697,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11930_1981-8-12_2011.jpg
339,27,0,0,0.0143873518,0,0,0,0,0.000324,0,0,0,0,3,0,0,../datasets/spots/11931_1987-2-20_2014.jpg
340,27,0,0,0,0,0.0072337963,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11933_1987-2-20_2014.jpg
341,27,0,0,0.00264180264,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11934_1987-2-20_2014.jpg
342,37,0,0,0.00349368449,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11936_1977-4-22_2014.jpg
343,32,0,0,0.00401116149,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11939_1982-12-5_2014.jpg
344,36,0,0,0,0,0.00939334638,0,0,0,0,0.000196,0,0,0,0,1,../datasets/spots/11945_1978-6-20_2014.jpg
345,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11947_1959-8-17_2014.jpg
346,45,0,0,0.00377358491,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/1195_1963-06-02_2008.jpg
347,24,0,0,0,0.00563909774,0.00444444444,0,0,0,0.000256,0.008836,0,0,0,1,1,../datasets/spots/11960_1990-8-1_2014.jpg
348,35,0,0,0.00981647461,0,0,0,0,0.000463905325,0,0,0,0,1,0,0,../datasets/spots/1196_1980-04-26_2015.jpg
349,27,0,0,0,0.00608974359,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11970_1984-4-24_2011.jpg
350,11,0,0,0,0.00593765463,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/11975_1999-10-15_2010.jpg
351,33,0,0,0.00321449445,0,0.00896057348,0,0,0.000195608782,0,0.000195608782,0,0,1,0,1,../datasets/spots/1197_1980-06-20_2013.jpg
352,50,0,0,0.00358606557,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11981_1964-3-7_2014.jpg
353,26,0,0,0.00208550574,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11987_1986-1-12_2012.jpg
354,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11989_1983-8-20_2010.jpg
355,29,0,0,0,0,0.0070221637,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/11991_1983-8-20_2012.jpg
356,29,0,0,0,0,0.0137362637,0,0,0,0,0.000256,0,0,0,0,2,../datasets/spots/11992_1983-8-20_2012.jpg
357,33,0,0,0.00372670807,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11997_1982-5-1_2015.jpg
358,31,0,0,0.00292286186,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/11999_1983-8-4_2014.jpg
359,55,0,0,0.0102678571,0,0,0,0,0.000750612745,0,0,0,0,1,0,0,../datasets/spots/119_1956-05-01_2011.jpg
360,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/11_1974-07-26_2007.jpg
361,33,0,0,0.00433333333,0,0,0,0,0.000195608782,0,0,0,0,1,0,0,../datasets/spots/12023_1978-12-7_2011.jpg
362,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/12025_1988-11-20_2012.jpg
363,19,0,0,0.00423205784,0.0186781609,0,0,0,0.000254979064,0.000254979064,0,0,0,1,1,0,../datasets/spots/12029_1988-7-17_2007.jpg
364,26,0,0,0.00485819328,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/12049_1989-10-14_2015.jpg
365,27,0,0,0.00276388523,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/12060_1985-7-18_2012.jpg
366,33,0,0,0.0112229102,0,0,0,0,0.000697099413,0,0,0,0,1,0,0,../datasets/spots/12080_1981-4-25_2014.jpg
367,24,0.0332355816,0,0,0,0,0.000256,0,0,0,0,1,0,0,0,0,../datasets/spots/12085_1987-2-5_2011.jpg
368,29,0,0,0.00284642256,0,0,0,0,0.000196,0,0,0,0,1,0,0,../datasets/spots/12087_1984-11-28_2013.jpg
369,17,0,0,0,0,0.00173611111,0,0,0,0,0.006724,0,0,0,0,1,../datasets/spots/12092_1995-3-9_2012.jpg
370,28,0,0,0,0,0.0138055222,0,0,0,0,0.000351249444,0,0,0,0,1,../datasets/spots/12094_1987-11-8_2015.jpg
371,28,0,0,0.00424242424,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/12096_1983-3-29_2011.jpg
372,21,0,0,0.00655076846,0,0,0,0,0.000195608782,0,0,0,0,2,0,0,../datasets/spots/1210_1921-04-25_1942.jpg
373,27,0,0,0.00637472284,0,0,0,0,0.000423875433,0,0,0,0,1,0,0,../datasets/spots/12138_1979-6-5_2006.jpg
374,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/12141_1982-7-30_2013.jpg
375,22,0,0,0,0.011855528,0,0,0,0,0.000196,0,0,0,0,2,0,../datasets/spots/12146_1989-5-5_2011.jpg
376,22,0,0,0,0,0.00897009967,0,0,0,0,0.000256,0,0,0,0,1,../datasets/spots/12147_1989-5-5_2011.jpg
377,64,0,0,0,0.0122727273,0.0143784787,0,0,0,0.000309335623,0.000404030201,0,0,0,1,1,../datasets/spots/1214_1948-03-14_2012.jpg
378,19,0,0,0,0.0101694915,0.0146329365,0,0,0,0.000196,0.000196,0,0,0,1,2,../datasets/spots/12160_1992-5-29_2011.jpg
379,20,0,0,0,0.00808625337,0,0,0,0,0.000254979064,0,0,0,0,1,0,../datasets/spots/12167_1993-9-27_2013.jpg
380,22,0,0,0,0.007960199,0,0,0,0,0.000196,0,0,0,0,1,0,../datasets/spots/12171_1993-9-27_2015.jpg
381,56,0,0,0,0.0274122807,0,0,0,0,0.000409302015,0,0,0,0,1,0,../datasets/spots/1218_1931-11-25_1987.jpg
382,13,0,0,0.00437530384,0,0.0105072464,0,0,0.000196,0,0.000196,0,0,1,0,1,../datasets/spots/12196_1999-4-6_2012.jpg
383,37,0,0,0,0.00759789597,0,0,0,0,0.000235133786,0,0,0,0,1,0,../datasets/spots/1219_1978-01-18_2015.jpg
384,27,0,0,0,0,0.0267310789,0,0,0,0,0.000576,0,0,0,0,1,../datasets/spots/12206_1987-2-20_2014.jpg
385,30,0,0,0.00550038197,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/12211_1984-6-26_2014.jpg
386,29,0,0,0,0.0136363636,0,0,0,0,0.000403451569,0,0,0,0,1,0,../datasets/spots/12221_1986-3-21_2015.jpg
387,13,0,0,0.0044603033,0,0,0,0,0.000255489022,0,0,0,0,1,0,0,../datasets/spots/12230_1999-11-10_2012.jpg
388,11,0,0,0.00413436693,0.00502873563,0,0,0,0.000196,0.000256,0,0,0,1,1,0,../datasets/spots/12234_1999-11-10_2010.jpg
389,35,0.0126984127,0,0,0,0.00885668277,0.000196,0,0,0,0.000256,1,0,0,0,1,../datasets/spots/12243_1980-2-12_2015.jpg
390,22,0,0.078125,0,0,0,0,0.0009,0,0,0,0,1,0,0,0,../datasets/spots/12249_1990-8-15_2012.jpg
391,24,0,0,0.0034351145,0,0,0,0,0.000256,0,0,0,0,1,0,0,../datasets/spots/12250_1990-8-15_2014.jpg
392,23,0,0,0,0,0.0202702703,0,0,0,0,0.000465337132,0,0,0,0,1,../datasets/spots/12262_1990-8-15_2013.jpg
393,24,0,0,0,0,0.0126874279,0,0,0,0,0.000351249444,0,0,0,0,1,../datasets/spots/12268_1990-8-15_2014.jpg
394,43,0,0,0,0.0207768744,0,0,0,0,0.000382322649,0,0,0,0,1,0,../datasets/spots/1226_1902-02-01_1945.jpg
395,38,0,0,0,0,0.0131195335,0,0,0,0,0.000471126666,0,0,0,0,1,../datasets/spots/1227_1926-01-06_1964.jpg
396,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,../datasets/spots/12283_1987-1-8_2009.jpg
397,37,0,0,0.00556173526,0,0,0,0,0.000324,0,0,0,0,1,0,0,../datasets/spots/12301_1974-2-11_2011.jpg
